customer_id,customer_name,country,customer_type,kyc_risk
CUST11580,Sergei Mansour,Mexico,Individual,Low
CUST11581,Nikolai Petrov,Iran,Individual,Low
CUST11582,Karim Rahimi,Nigeria,Individual,Low
CUST11583,Sergei Rahimi,United States,Individual,Moderate
CUST11584,Mohammed Haddad,Turkey,Individual,Moderate
CUST11585,Michael Khalil,Iran,Individual,Low
CUST11586,Wei Miller,United Kingdom,Individual,Low
CUST11587,Karim Khalil,Russia,Individual,Low
CUST11588,Farid Johnson,United Kingdom,Business,Moderate
CUST11589,John Al Rashid,Nigeria,Individual,Moderate
CUST11590,Farid Haddad,India,Business,Moderate
CUST11591,James Davis,United Arab Emirates,Individual,Low
CUST11592,Farid Wang,Iran,Business,Moderate
CUST11593,Hassan Khalil,Canada,Individual,Moderate
CUST11594,Sergei Johnson,Turkey,Individual,Low
CUST11595,David Smith,India,Individual,Moderate
CUST11596,Farid Al Rashid,United States,Individual,Moderate
CUST11597,Jin Volkov,Nigeria,Individual,Low
CUST11598,Mohammed Petrov,Turkey,Individual,Low
CUST11599,Yousef Mansour,United Arab Emirates,Individual,Moderate
CUST11600,Michael Davis,United Kingdom,Individual,Low
CUST11601,Wei Volkov,Canada,Business,Low
CUST11602,Ahmed Wang,Iran,Individual,Moderate
CUST11603,Yousef Haddad,Iran,Individual,Low
CUST11604,Omar Mansour,United States,Individual,Low
CUST11605,Jin Ivanov,United States,Individual,Low
CUST11606,Ahmed Johnson,United Kingdom,Individual,Low
CUST11607,David Nouri,India,Individual,Low
CUST11608,James Volkov,Turkey,Individual,Moderate
CUST11609,Hassan Khalil,Syria,Individual,Moderate
CUST11610,David Johnson,Canada,Individual,Low
CUST11611,Samir Wang,United States,Individual,Low
CUST11612,Michael Rahimi,Russia,Business,Low
CUST11613,Sergei Ivanov,United Kingdom,Individual,Moderate
CUST11614,Michael Zhang,Canada,Business,Moderate
CUST11615,Viktor Hosseini,United States,Individual,Low
CUST11616,Farid Mansour,Nigeria,Business,Low
CUST11617,Jin Petrov,Iran,Individual,Low
CUST11618,John Khalil,United Kingdom,Individual,Low
CUST11619,Karim Miller,United States,Individual,Low
CUST11620,David Petrov,India,Individual,Low
CUST11621,David Petrov,Nigeria,Individual,Low
CUST11622,Ali Volkov,Turkey,Individual,Low
CUST11623,John Khalil,Syria,Individual,Moderate
CUST11624,James Miller,Iran,Business,Moderate
CUST11625,Reza Volkov,Canada,Individual,High
CUST11626,Viktor Johnson,Russia,Business,Moderate
CUST11627,Mohammed Smith,United Arab Emirates,Individual,High
CUST11628,Viktor Smith,Iran,Individual,Low
CUST11629,Viktor Al Rashid,Russia,Individual,Moderate
CUST11630,Ali Davis,Belarus,Business,Low
CUST11631,Yousef Hosseini,Canada,Individual,Low
CUST11632,Farid Sokolov,United States,Individual,Moderate
CUST11633,Ahmed Al Rashid,India,Individual,Low
CUST11634,Karim Rahimi,United States,Individual,Low
CUST11635,Ahmed Al Rashid,United States,Individual,Low
CUST11636,Ali Haddad,United Kingdom,Individual,Low
CUST11637,James Ivanov,Canada,Individual,High
CUST11638,Farid Rahimi,Turkey,Business,Low
CUST11639,Reza Petrov,Belarus,Individual,Low
CUST11640,Robert Wang,United Arab Emirates,Individual,Low
CUST11641,Sergei Rahimi,Syria,Business,Moderate
CUST11642,John Davis,Mexico,Individual,Low
CUST11643,Nikolai Zhang,Syria,Business,High
CUST11644,Ivan Smith,Nigeria,Individual,Low
CUST11645,Yousef Johnson,India,Business,Moderate
CUST11646,Wei Al Rashid,Nigeria,Individual,Low
CUST11647,Omar Hosseini,Mexico,Business,Low
CUST11648,John Haddad,United Kingdom,Individual,Moderate
CUST11649,David Brown,United States,Individual,Moderate
CUST11650,Hassan Mansour,United States,Individual,Low
CUST11651,Sarah Karimi,Canada,Individual,Moderate
CUST11652,Reza Nouri,Russia,Individual,Low
CUST11653,Viktor Brown,Turkey,Individual,Low
CUST11654,Wei Karimi,United States,Individual,Low
CUST11655,Ivan Miller,India,Individual,Moderate
CUST11656,Ali Al Rashid,Canada,Individual,Moderate
CUST11657,Sarah Karimi,Belarus,Business,Low
CUST11658,Omar Sokolov,Syria,Individual,Low
CUST11659,Sarah Johnson,United Kingdom,Business,Low
CUST11660,James Johnson,United States,Individual,Moderate
CUST11661,James Brown,Turkey,Individual,High
CUST11662,Ivan Wang,India,Individual,Low
CUST11663,Farid Zhang,Russia,Individual,Moderate
CUST11664,Karim Rahimi,United Kingdom,Business,Moderate
CUST11665,Reza Hosseini,United Kingdom,Individual,Low
CUST11666,David Mansour,United Kingdom,Business,Low
CUST11667,Nikolai Brown,United Kingdom,Individual,Low
CUST11668,Samir Rahimi,United States,Individual,Moderate
CUST11669,John Nouri,Iran,Individual,Moderate
CUST11670,Hassan Volkov,India,Individual,Low
CUST11671,James Al Rashid,Belarus,Individual,Low
CUST11672,James Davis,Canada,Individual,Low
CUST11673,Michael Mansour,United Kingdom,Individual,Low
CUST11674,Karim Haddad,Mexico,Business,Low
CUST11675,Ali Sokolov,Belarus,Individual,Moderate
CUST11676,Mohammed Zhang,Canada,Individual,Low
CUST11677,Sarah Haddad,Mexico,Individual,Low
CUST11678,Robert Sokolov,India,Business,Low
CUST11679,Ivan Ivanov,Mexico,Business,Low
CUST11680,James Khalil,Mexico,Individual,Low
CUST11681,Viktor Davis,Iran,Individual,Low
CUST11682,Robert Khalil,Turkey,Individual,Low
CUST11683,Mohammed Wang,Turkey,Individual,Moderate
CUST11684,Omar Al Rashid,Turkey,Business,Low
CUST11685,Ivan Karimi,Canada,Individual,Low
CUST11686,Reza Wang,Nigeria,Individual,Low
CUST11687,Michael Wang,Syria,Individual,Moderate
CUST11688,Jin Volkov,Iran,Business,High
CUST11689,Ahmed Rahimi,United States,Business,Low
CUST11690,Ivan Wang,Turkey,Individual,Low
CUST11691,Michael Johnson,Russia,Individual,Low
CUST11692,Yousef Miller,Mexico,Individual,Low
CUST11693,Robert Ivanov,United States,Individual,Low
CUST11694,Wei Zhang,Turkey,Individual,Low
CUST11695,Omar Rahimi,India,Individual,Moderate
CUST11696,Mohammed Al Rashid,Russia,Individual,Moderate
CUST11697,Farid Volkov,Turkey,Business,High
CUST11698,Omar Karimi,Turkey,Individual,Low
CUST11699,Jin Nouri,India,Individual,Low
CUST11700,Ahmed Rahimi,United Kingdom,Individual,Low
CUST11701,Hassan Smith,Nigeria,Business,High
CUST11702,Omar Ivanov,Canada,Individual,Moderate
CUST11703,Jin Petrov,Russia,Business,Low
CUST11704,Farid Johnson,Nigeria,Business,Low
CUST11705,Mohammed Wang,Belarus,Individual,High
CUST11706,James Ivanov,Nigeria,Individual,Low
CUST11707,Omar Mansour,United Arab Emirates,Individual,High
CUST11708,Wei Volkov,Turkey,Business,Low
CUST11709,Reza Smith,United Kingdom,Individual,Low
CUST11710,James Wang,Iran,Individual,Low
CUST11711,Ivan Miller,India,Individual,Low
CUST11712,James Karimi,India,Individual,Moderate
CUST11713,Ahmed Karimi,Nigeria,Individual,Moderate
CUST11714,Wei Miller,Iran,Individual,Low
CUST11715,Ahmed Smith,Canada,Individual,Moderate
CUST11716,Wei Haddad,United Arab Emirates,Individual,Moderate
CUST11717,Karim Sokolov,Mexico,Individual,Low
CUST11718,James Volkov,India,Individual,Moderate
CUST11719,Reza Zhang,Mexico,Individual,High
CUST11720,Robert Petrov,United States,Individual,Low
CUST11721,Ivan Smith,Turkey,Business,Low
CUST11722,Robert Wang,India,Individual,Low
CUST11723,John Ivanov,Belarus,Individual,High
CUST11724,Jin Smith,Belarus,Individual,Low
CUST11725,Michael Zhang,Turkey,Individual,Low
CUST11726,Sergei Brown,India,Individual,Moderate
CUST11727,Omar Khalil,Nigeria,Individual,Low
CUST11728,Ahmed Hosseini,Syria,Business,High
CUST11729,John Ivanov,United States,Individual,High
CUST11730,Ahmed Ivanov,United States,Individual,Low
CUST11731,Viktor Petrov,Nigeria,Individual,Low
CUST11732,Wei Karimi,Syria,Individual,Moderate
CUST11733,Wei Brown,Russia,Individual,Moderate
CUST11734,James Mansour,Belarus,Individual,Low
CUST11735,Jin Volkov,Syria,Individual,Low
CUST11736,John Ivanov,Iran,Business,Low
CUST11737,John Rahimi,Canada,Individual,Low
CUST11738,Sergei Haddad,Syria,Individual,Low
CUST11739,Wei Smith,Russia,Individual,Moderate
CUST11740,Omar Volkov,Mexico,Individual,Low
CUST11741,David Al Rashid,Turkey,Business,Low
CUST11742,Karim Mansour,Russia,Individual,Low
CUST11743,David Ivanov,Belarus,Individual,Moderate
CUST11744,David Ivanov,United Kingdom,Business,Low
CUST11745,Ali Wang,United Kingdom,Individual,Moderate
CUST11746,Sarah Karimi,Mexico,Individual,Moderate
CUST11747,Michael Wang,Nigeria,Business,Moderate
CUST11748,Ahmed Smith,India,Business,Moderate
CUST11749,Samir Haddad,United States,Individual,Moderate
CUST11750,Mohammed Hosseini,United Arab Emirates,Individual,Low
CUST11751,Samir Mansour,Russia,Individual,Low
CUST11752,Samir Mansour,United Arab Emirates,Individual,Low
CUST11753,Reza Ivanov,Belarus,Individual,Low
CUST11754,John Wang,Nigeria,Individual,Low
CUST11755,Mohammed Zhang,United States,Individual,High
CUST11756,Sergei Wang,United Arab Emirates,Business,Moderate
CUST11757,Ali Khalil,United States,Individual,Low
CUST11758,James Petrov,Iran,Individual,Moderate
CUST11759,James Al Rashid,India,Business,Moderate
CUST11760,Farid Johnson,Mexico,Individual,Low
CUST11761,Nikolai Khalil,Nigeria,Individual,Low
CUST11762,Sergei Zhang,Mexico,Business,Moderate
CUST11763,Wei Johnson,Belarus,Individual,Moderate
CUST11764,Farid Johnson,Canada,Individual,Low
CUST11765,David Sokolov,India,Business,Moderate
CUST11766,Omar Sokolov,Belarus,Business,Low
CUST11767,Omar Khalil,United Kingdom,Individual,Low
CUST11768,David Nouri,United Arab Emirates,Business,Low
CUST11769,Wei Brown,Syria,Individual,High
CUST11770,Sarah Rahimi,Nigeria,Individual,Moderate
CUST11771,Nikolai Nouri,Russia,Individual,Low
CUST11772,Hassan Karimi,Nigeria,Business,Low
CUST11773,Michael Rahimi,United Arab Emirates,Individual,High
CUST11774,Mohammed Zhang,Russia,Individual,High
CUST11775,Omar Smith,Turkey,Business,Low
CUST11776,Ivan Karimi,Mexico,Business,Low
CUST11777,Samir Nouri,United States,Business,Moderate
CUST11778,Nikolai Karimi,Syria,Individual,Low
CUST11779,Hassan Brown,United Arab Emirates,Individual,Low
CUST11780,Robert Sokolov,Syria,Individual,Low
CUST11781,Samir Johnson,Russia,Business,Low
CUST11782,Farid Petrov,Nigeria,Individual,Low
CUST11783,David Davis,India,Individual,Moderate
CUST11784,Michael Brown,India,Business,Moderate
CUST11785,Hassan Al Rashid,Belarus,Individual,Moderate
CUST11786,Sergei Karimi,Russia,Individual,Low
CUST11787,Yousef Wang,United Kingdom,Individual,Moderate
CUST11788,Michael Davis,Mexico,Individual,Low
CUST11789,Jin Haddad,United States,Business,Low
CUST11790,Hassan Haddad,United States,Individual,Low
CUST11791,Reza Johnson,Iran,Business,Moderate
CUST11792,Ali Mansour,Russia,Individual,Moderate
CUST11793,Viktor Al Rashid,India,Individual,Low
CUST11794,David Karimi,United States,Individual,Low
CUST11795,Viktor Rahimi,India,Business,Low
CUST11796,Yousef Petrov,Iran,Individual,Moderate
CUST11797,David Mansour,Mexico,Individual,Moderate
CUST11798,Nikolai Haddad,United Kingdom,Individual,Low
CUST11799,Reza Ivanov,Russia,Individual,Moderate
CUST11800,Michael Sokolov,Nigeria,Individual,Low
CUST11801,Yousef Hosseini,Belarus,Individual,Low
CUST11802,Michael Miller,Iran,Individual,Low
CUST11803,Farid Karimi,Syria,Business,Low
CUST11804,David Hosseini,Mexico,Individual,Low
CUST11805,Ali Davis,Turkey,Individual,Low
CUST11806,Samir Miller,Turkey,Individual,Low
CUST11807,Nikolai Karimi,United Arab Emirates,Individual,Moderate
CUST11808,Ivan Al Rashid,Nigeria,Individual,Low
CUST11809,Robert Miller,Belarus,Individual,Low
CUST11810,Jin Ivanov,United States,Individual,Low
CUST11811,Sarah Smith,Russia,Individual,Low
CUST11812,Sarah Nouri,Russia,Individual,Low
CUST11813,Farid Karimi,Belarus,Individual,Moderate
CUST11814,Jin Haddad,Syria,Individual,Low
CUST11815,James Karimi,Mexico,Individual,Low
CUST11816,Ivan Rahimi,India,Individual,Moderate
CUST11817,Omar Volkov,United States,Individual,Low
CUST11818,Samir Sokolov,Syria,Individual,Low
CUST11819,Farid Ivanov,India,Individual,High
CUST11820,Mohammed Ivanov,Iran,Business,Low
CUST11821,Samir Karimi,Mexico,Business,Low
CUST11822,Nikolai Karimi,Turkey,Individual,Low
CUST11823,Farid Haddad,India,Individual,Low
CUST11824,Omar Zhang,United States,Business,Low
CUST11825,Ali Johnson,India,Business,High
CUST11826,James Petrov,Nigeria,Individual,Low
CUST11827,Michael Volkov,Syria,Business,High
CUST11828,Samir Smith,Belarus,Individual,High
CUST11829,Karim Miller,Syria,Individual,High
CUST11830,Ali Davis,United States,Individual,Low
CUST11831,Omar Karimi,United Kingdom,Business,Low
CUST11832,Sergei Brown,Mexico,Individual,High
CUST11833,Wei Miller,Syria,Business,High
CUST11834,Mohammed Smith,United States,Individual,Low
CUST11835,Michael Volkov,United Kingdom,Individual,Moderate
CUST11836,Michael Nouri,Nigeria,Business,Moderate
CUST11837,Karim Volkov,Syria,Individual,Moderate
CUST11838,Farid Ivanov,Nigeria,Individual,Moderate
CUST11839,Mohammed Miller,Mexico,Individual,Moderate
CUST11840,Robert Haddad,Russia,Individual,Low
CUST11841,Hassan Nouri,Nigeria,Individual,Low
CUST11842,Robert Mansour,United Kingdom,Individual,Low
CUST11843,Jin Brown,Mexico,Individual,Low
CUST11844,Ali Zhang,India,Business,Low
CUST11845,Hassan Khalil,Canada,Individual,Moderate
CUST11846,James Johnson,Turkey,Business,High
CUST11847,Sarah Wang,Canada,Individual,Moderate
CUST11848,Ahmed Haddad,India,Individual,Moderate
CUST11849,Ali Smith,Iran,Individual,Low
CUST11850,Viktor Zhang,Syria,Individual,Low
CUST11851,Yousef Karimi,Mexico,Business,Low
CUST11852,Farid Sokolov,Iran,Individual,High
CUST11853,Robert Mansour,Iran,Individual,Low
CUST11854,David Miller,Belarus,Business,Low
CUST11855,James Haddad,United Arab Emirates,Individual,Low
CUST11856,Robert Al Rashid,Syria,Individual,Moderate
CUST11857,Hassan Ivanov,Mexico,Individual,Moderate
CUST11858,Hassan Khalil,Canada,Individual,Moderate
CUST11859,David Nouri,Nigeria,Individual,Moderate
CUST11860,Farid Brown,Belarus,Individual,Low
CUST11861,James Brown,India,Individual,Moderate
CUST11862,Jin Zhang,United Kingdom,Individual,Low
CUST11863,Nikolai Hosseini,United States,Individual,Low
CUST11864,Robert Brown,Iran,Individual,Moderate
CUST11865,Ali Smith,Nigeria,Individual,Low
CUST11866,Michael Ivanov,Syria,Individual,Low
CUST11867,Hassan Karimi,Syria,Business,Low
CUST11868,Reza Rahimi,Nigeria,Individual,Low
CUST11869,Nikolai Petrov,Canada,Individual,Low
CUST11870,Yousef Sokolov,United Kingdom,Business,Low
CUST11871,Sarah Khalil,Nigeria,Business,Moderate
CUST11872,Viktor Mansour,Turkey,Individual,Low
CUST11873,Wei Petrov,Belarus,Individual,Low
CUST11874,John Karimi,United Kingdom,Individual,Low
CUST11875,Reza Sokolov,Belarus,Individual,High
CUST11876,Mohammed Wang,Canada,Business,Low
CUST11877,Robert Volkov,Syria,Individual,Low
CUST11878,Michael Wang,Iran,Individual,Moderate
CUST11879,Sergei Davis,United Kingdom,Individual,Low
CUST11880,Jin Smith,India,Individual,Low
CUST11881,Ahmed Sokolov,Turkey,Individual,High
CUST11882,Ali Rahimi,Mexico,Individual,Low
CUST11883,Reza Ivanov,Russia,Individual,Moderate
CUST11884,Omar Nouri,Iran,Individual,Low
CUST11885,Karim Haddad,Turkey,Individual,Low
CUST11886,Omar Brown,Iran,Individual,Low
CUST11887,Ali Davis,Iran,Individual,High
CUST11888,Farid Haddad,United States,Individual,Moderate
CUST11889,David Al Rashid,Iran,Individual,Moderate
CUST11890,Reza Hosseini,Mexico,Business,Moderate
CUST11891,Farid Petrov,Turkey,Business,Moderate
CUST11892,Sarah Zhang,United States,Business,High
CUST11893,Sergei Davis,Mexico,Individual,Low
CUST11894,Farid Volkov,Mexico,Individual,Low
CUST11895,Reza Volkov,Iran,Individual,Low
CUST11896,David Volkov,Syria,Individual,Low
CUST11897,Jin Miller,Syria,Individual,Moderate
CUST11898,Robert Al Rashid,India,Individual,Low
CUST11899,Sarah Johnson,Belarus,Individual,Low
CUST11900,Robert Khalil,Syria,Business,High
CUST11901,Ahmed Al Rashid,Russia,Individual,Low
CUST11902,Robert Wang,Mexico,Individual,Moderate
CUST11903,Karim Sokolov,United Arab Emirates,Individual,Low
CUST11904,Omar Volkov,Canada,Individual,Low
CUST11905,Wei Rahimi,Belarus,Individual,Low
CUST11906,Nikolai Zhang,India,Business,Low
CUST11907,Farid Petrov,Syria,Individual,Moderate
CUST11908,David Hosseini,Belarus,Individual,Low
CUST11909,Ali Nouri,India,Individual,Low
CUST11910,Farid Haddad,Turkey,Individual,Low
CUST11911,Nikolai Smith,India,Individual,Low
CUST11912,Sarah Ivanov,Nigeria,Individual,Moderate
CUST11913,Sergei Nouri,Canada,Individual,Low
CUST11914,Sergei Zhang,Belarus,Individual,Low
CUST11915,Karim Al Rashid,United States,Individual,Moderate
CUST11916,James Johnson,Turkey,Individual,Moderate
CUST11917,Karim Karimi,Russia,Individual,Moderate
CUST11918,Hassan Davis,Canada,Individual,High
CUST11919,Viktor Smith,Russia,Individual,Low
CUST11920,Omar Wang,Russia,Business,Low
CUST11921,Ahmed Johnson,United States,Individual,Low
CUST11922,Reza Mansour,United States,Individual,Moderate
CUST11923,Yousef Davis,Nigeria,Individual,Moderate
CUST11924,John Ivanov,Turkey,Individual,Moderate
CUST11925,John Ivanov,United States,Individual,Low
CUST11926,Hassan Smith,United Kingdom,Individual,Low
CUST11927,Ivan Miller,Mexico,Individual,Moderate
CUST11928,Yousef Nouri,Canada,Business,Low
CUST11929,Karim Wang,United Arab Emirates,Individual,Low
CUST11930,David Wang,Russia,Individual,Low
CUST11931,James Ivanov,Canada,Individual,Low
CUST11932,Ahmed Johnson,United States,Individual,Low
CUST11933,Viktor Sokolov,United Arab Emirates,Business,Low
CUST11934,David Mansour,Turkey,Individual,Moderate
CUST11935,Ali Miller,United Arab Emirates,Individual,Low
CUST11936,Wei Haddad,Mexico,Individual,Moderate
CUST11937,Wei Ivanov,Russia,Individual,High
CUST11938,Reza Mansour,United Kingdom,Business,High
CUST11939,Nikolai Mansour,Nigeria,Individual,Moderate
CUST11940,Sergei Mansour,United Arab Emirates,Individual,Moderate
CUST11941,Wei Rahimi,India,Individual,Low
CUST11942,Michael Al Rashid,Turkey,Individual,Low
CUST11943,Ahmed Brown,United Arab Emirates,Individual,Low
CUST11944,Nikolai Sokolov,Mexico,Business,Low
CUST11945,Ali Ivanov,United Arab Emirates,Individual,Low
CUST11946,Robert Wang,Mexico,Individual,Moderate
CUST11947,Sarah Davis,United Arab Emirates,Individual,High
CUST11948,David Miller,India,Individual,Low
CUST11949,Nikolai Al Rashid,Iran,Individual,Low
CUST11950,Viktor Karimi,United Arab Emirates,Individual,Moderate
CUST11951,Sarah Brown,United Arab Emirates,Individual,Low
CUST11952,Michael Wang,Canada,Individual,Low
CUST11953,Farid Nouri,Nigeria,Individual,Moderate
CUST11954,Ivan Nouri,United Kingdom,Individual,Moderate
CUST11955,Wei Zhang,Turkey,Individual,Low
CUST11956,Michael Smith,Mexico,Individual,High
CUST11957,Sarah Nouri,Iran,Individual,High
CUST11958,Sarah Johnson,United States,Business,High
CUST11959,Wei Ivanov,Turkey,Individual,Low
CUST11960,Michael Ivanov,United States,Individual,High
CUST11961,Karim Haddad,United States,Individual,Low
CUST11962,Omar Brown,United Kingdom,Individual,Moderate
CUST11963,Sarah Al Rashid,Canada,Individual,Low
CUST11964,David Al Rashid,Syria,Individual,Low
CUST11965,Ivan Miller,Syria,Individual,Moderate
CUST11966,Viktor Rahimi,Nigeria,Individual,Low
CUST11967,Michael Hosseini,Belarus,Individual,Low
CUST11968,Michael Hosseini,Russia,Individual,Moderate
CUST11969,Sarah Zhang,Syria,Individual,High
CUST11970,Reza Zhang,Iran,Individual,Low
CUST11971,Hassan Sokolov,Russia,Business,Low
CUST11972,Reza Brown,Russia,Individual,Moderate
CUST11973,Farid Johnson,Iran,Business,Low
CUST11974,Sarah Mansour,United Kingdom,Individual,Low
CUST11975,Karim Johnson,Canada,Individual,Low
CUST11976,Robert Al Rashid,United Arab Emirates,Individual,High
CUST11977,Reza Mansour,Belarus,Individual,Low
CUST11978,Sarah Johnson,Belarus,Individual,Low
CUST11979,Michael Miller,Iran,Individual,High
CUST11980,Ivan Sokolov,Turkey,Individual,High
CUST11981,Michael Brown,Turkey,Individual,Low
CUST11982,Samir Volkov,Turkey,Individual,Low
CUST11983,Reza Miller,India,Individual,Low
CUST11984,Ahmed Haddad,United Kingdom,Business,Low
CUST11985,Mohammed Mansour,Russia,Individual,Moderate
CUST11986,John Nouri,Nigeria,Individual,High
CUST11987,Karim Al Rashid,Russia,Business,High
CUST11988,Reza Volkov,United States,Individual,High
CUST11989,Wei Johnson,Canada,Individual,Low
CUST11990,Reza Miller,Mexico,Individual,High
CUST11991,Karim Rahimi,Nigeria,Individual,Low
CUST11992,Viktor Miller,United Arab Emirates,Individual,Moderate
CUST11993,Michael Brown,Nigeria,Business,Low
CUST11994,Reza Nouri,Canada,Individual,Low
CUST11995,Robert Hosseini,Canada,Individual,Moderate
CUST11996,Mohammed Rahimi,United Kingdom,Individual,Moderate
CUST11997,Hassan Karimi,United States,Individual,High
CUST11998,Viktor Wang,United States,Business,Low
CUST11999,Omar Davis,India,Individual,Low
