transaction_id,transaction_date,customer_id,counterparty_id,amount,channel,counterparty_name,country
PAY325674,2026-01-06,CUST11660,CP24787,4208.33,Trade Payment,Ivan Karimi,Mexico
PAY325675,2026-05-04,CUST10274,CP25060,7107.26,Wire,Farid Mansour,Turkey
PAY325676,2026-06-20,CUST11390,CP22171,5721.35,ACH,Karim Petrov,United Kingdom
PAY325677,2026-03-08,CUST10757,CP25287,5456.61,Wire,Yousef Smith,United States
PAY325678,2026-02-28,CUST11692,CP24971,12249.13,Wire,Hassan Mansour,Mexico
PAY325679,2026-01-30,CUST11366,CP25583,13452.01,ACH,Viktor Sokolov,Turkey
PAY325680,2026-04-08,CUST11267,CP23548,2479.25,Trade Payment,Reza Sokolov,Belarus
PAY325681,2026-08-12,CUST11090,CP25730,28481.46,ACH,Anna Haddad,United States
PAY325682,2026-03-16,CUST11595,CP21093,5385.48,ACH,Ahmed Nouri,Turkey
PAY325683,2026-04-08,CUST11305,CP25369,20325.97,Trade Payment,Anna Nouri,Russia
PAY325684,2026-07-22,CUST10114,CP27577,3830.94,Trade Payment,John Nouri,Russia
PAY325685,2026-06-11,CUST10657,CP21069,3788.76,P2P,Samir Ivanov,India
PAY325686,2026-05-21,CUST11039,CP24203,9967.4,P2P,Omar Brown,United Arab Emirates
PAY325687,2026-07-04,CUST11714,CP22137,32572.66,Card,Yousef Hosseini,Canada
PAY325688,2026-04-30,CUST11968,CP20953,1770.21,Wire,Omar Lee,United Arab Emirates
PAY325689,2026-04-29,CUST11061,CP22623,2020.26,Wire,Anna Wilson,United Kingdom
PAY325690,2026-01-26,CUST11624,CP23360,9669.68,ACH,Wei Lee,Turkey
PAY325691,2026-05-25,CUST11838,CP25342,5848.87,Wire,Karim Karimi,Turkey
PAY325692,2026-07-15,CUST11814,CP25682,7317.95,ACH,Sara Rahimi,Canada
PAY325693,2026-06-25,CUST10173,CP25029,9090.11,ACH,Hassan Wilson,United Arab Emirates
PAY325694,2026-07-09,CUST10532,CP22853,5210.29,Trade Payment,Peter Wilson,Russia
PAY325695,2026-03-15,CUST11550,CP20770,6431.05,Wire,Ali Wang,Syria
PAY325696,2026-02-13,CUST11259,CP27806,12641.95,ACH,Peter Khalil,Turkey
PAY325697,2026-08-26,CUST11858,CP27941,26989.61,P2P,Karim Petrov,Iran
PAY325698,2026-03-10,CUST10545,CP21259,4693.41,ACH,Peter Volkov,Iran
PAY325699,2026-09-24,CUST11793,CP26017,20656.53,Trade Payment,Ali Nouri,Mexico
PAY325700,2026-03-27,CUST11438,CP25530,8300.05,Card,Viktor Petrov,Nigeria
PAY325701,2026-08-21,CUST11372,CP27744,14371.6,P2P,Sara Wang,Belarus
PAY325702,2026-02-09,CUST11159,CP26548,17723.9,Trade Payment,Wei Zhang,Russia
PAY325703,2026-03-13,CUST11394,CP24133,46949.45,Wire,Wei Khalil,Canada
PAY325704,2026-03-10,CUST11988,CP21046,10233.39,Card,Ivan Haddad,Iran
PAY325705,2026-08-28,CUST11774,CP21328,16175.05,ACH,Karim Rahimi,Canada
PAY325706,2026-01-22,CUST11988,CP23100,22806.16,Wire,Sara Haddad,Russia
PAY325707,2026-03-08,CUST10677,CP23699,51280.39,Trade Payment,Viktor Al Rashid,India
PAY325708,2026-03-01,CUST10036,CP24647,4292.83,ACH,Mark Petrov,Russia
PAY325709,2026-09-15,CUST11890,CP26179,11707.76,ACH,Peter Karimi,Turkey
PAY325710,2026-06-01,CUST11997,CP27587,2893.85,Wire,Viktor Wang,United Kingdom
PAY325711,2026-08-15,CUST10841,CP26614,3228.59,Card,Samir Ivanov,Nigeria
PAY325712,2026-04-29,CUST11171,CP21914,1801.32,Wire,Mark Sokolov,India
PAY325713,2026-01-03,CUST10079,CP20669,6012.83,Wire,Viktor Sokolov,United Kingdom
PAY325714,2026-04-07,CUST11321,CP26348,2813.08,P2P,Sara Mansour,Belarus
PAY325715,2026-09-27,CUST11353,CP27415,1508.59,Trade Payment,Ali Al Rashid,Mexico
PAY325716,2026-02-07,CUST10311,CP25998,9735.21,Card,Jin Nouri,Iran
PAY325717,2026-09-16,CUST11160,CP20434,2343.71,Card,Ali Sokolov,Russia
PAY325718,2026-09-16,CUST10732,CP21597,12779.78,Trade Payment,Nikolai Khalil,Nigeria
PAY325719,2026-01-18,CUST10589,CP20509,4791.08,Wire,Jin Rahimi,United Kingdom
PAY325720,2026-05-05,CUST11587,CP27514,14865.83,Card,Jin Brown,Iran
PAY325721,2026-02-25,CUST10656,CP23715,10812.76,P2P,Anna Mansour,Nigeria
PAY325722,2026-06-06,CUST10450,CP26788,8043.2,Wire,Nikolai Sokolov,United Arab Emirates
PAY325723,2026-05-08,CUST11748,CP21155,2317.33,Wire,Ivan Volkov,Turkey
PAY325724,2026-05-03,CUST11169,CP22638,19902.23,ACH,Omar Petrov,Syria
PAY325725,2026-06-16,CUST11124,CP21549,44186.72,Trade Payment,John Lee,Syria
PAY325726,2026-06-14,CUST10532,CP26010,4531.19,Wire,Jin Rahimi,Canada
PAY325727,2026-03-30,CUST11453,CP20857,10324.8,Card,Sergei Mansour,United Arab Emirates
PAY325728,2026-07-09,CUST10392,CP22455,1371.09,Wire,Sara Wilson,Turkey
PAY325729,2026-08-05,CUST10308,CP21641,3059.02,Trade Payment,Yousef Nouri,Turkey
PAY325730,2026-03-09,CUST11514,CP21406,3418.77,Trade Payment,Samir Mansour,Mexico
PAY325731,2026-04-17,CUST10658,CP27905,28982.14,Trade Payment,Jin Karimi,Russia
PAY325732,2026-05-27,CUST10211,CP21976,1745.03,Card,Mohammed Wilson,Nigeria
PAY325733,2026-08-25,CUST11572,CP27157,12090.5,ACH,Sergei Khalil,Turkey
PAY325734,2026-04-27,CUST10339,CP24499,3508.38,ACH,Reza Brown,Iran
PAY325735,2026-09-02,CUST10248,CP20294,1529.02,ACH,Samir Petrov,United Arab Emirates
PAY325736,2026-06-24,CUST10134,CP20548,1421.05,ACH,Omar Ivanov,Mexico
PAY325737,2026-08-25,CUST10752,CP22395,4344.47,P2P,Reza Haddad,United Kingdom
PAY325738,2026-02-23,CUST10241,CP25244,9768.31,ACH,John Zhang,United Arab Emirates
PAY325739,2026-08-24,CUST11662,CP21670,6265.24,ACH,Mohammed Volkov,Belarus
PAY325740,2026-05-12,CUST11562,CP21764,3203.31,ACH,Peter Smith,Iran
PAY325741,2026-05-31,CUST10355,CP27735,6304.64,ACH,Karim Al Rashid,Iran
PAY325742,2026-04-20,CUST10006,CP23295,14116.41,Trade Payment,Karim Smith,Canada
PAY325743,2026-06-06,CUST10709,CP23876,8455.95,Card,Mark Hosseini,United Arab Emirates
PAY325744,2026-01-09,CUST11443,CP24683,14385.77,ACH,Jin Wang,Russia
PAY325745,2026-04-02,CUST10658,CP26704,4408.15,Wire,Nikolai Al Rashid,Mexico
PAY325746,2026-01-17,CUST10213,CP27484,27139.08,Card,Wei Lee,United States
PAY325747,2026-08-20,CUST11083,CP26866,27183.59,Card,Farid Rahimi,Canada
PAY325748,2026-03-16,CUST10686,CP22122,9115.35,P2P,Sergei Haddad,India
PAY325749,2026-03-01,CUST10831,CP27849,1652.05,Wire,Reza Karimi,Syria
PAY325750,2026-08-31,CUST10178,CP21827,5152.62,Trade Payment,Peter Lee,Turkey
PAY325751,2026-06-16,CUST10004,CP25256,22698.32,P2P,Farid Nouri,India
PAY325752,2026-07-25,CUST11801,CP20675,7936.02,Card,Sara Mansour,United Kingdom
PAY325753,2026-08-14,CUST11573,CP26348,9447.75,P2P,Sara Mansour,Belarus
PAY325754,2026-02-11,CUST10985,CP21124,8807.67,Trade Payment,Mark Nouri,United Arab Emirates
PAY325755,2026-03-29,CUST10208,CP24665,18712.36,Card,Viktor Wilson,Turkey
PAY325756,2026-05-16,CUST10164,CP23498,5076.56,P2P,Nikolai Zhang,Mexico
PAY325757,2026-09-01,CUST10750,CP23856,21134.25,Wire,Omar Petrov,Iran
PAY325758,2026-01-21,CUST10082,CP25345,7549.2,Wire,Sergei Zhang,Nigeria
PAY325759,2026-01-17,CUST10534,CP20030,7120.16,ACH,Ali Brown,Russia
PAY325760,2026-06-23,CUST10061,CP23733,7750.74,P2P,Farid Wang,Mexico
PAY325761,2026-01-04,CUST11944,CP24514,5377.07,Card,Ali Mansour,Turkey
PAY325762,2026-09-09,CUST11241,CP24115,5325.19,Card,Yousef Hosseini,Nigeria
PAY325763,2026-02-25,CUST10209,CP20139,4046.47,P2P,Sergei Zhang,Syria
PAY325764,2026-07-04,CUST11885,CP25513,6590.08,P2P,Sergei Al Rashid,United Kingdom
PAY325765,2026-03-25,CUST11183,CP22913,21226.51,Trade Payment,Ivan Wilson,Canada
PAY325766,2026-08-11,CUST11554,CP26029,20575.77,ACH,Sergei Khalil,United Arab Emirates
PAY325767,2026-07-29,CUST10575,CP23229,9717.77,P2P,Mark Haddad,United Arab Emirates
PAY325768,2026-02-11,CUST10559,CP24208,19605.5,P2P,Mark Karimi,India
PAY325769,2026-01-13,CUST10003,CP25192,2506.95,Wire,Omar Wang,Canada
PAY325770,2026-03-13,CUST10220,CP27421,55863.65,ACH,Omar Rahimi,Canada
PAY325771,2026-06-17,CUST11420,CP23717,12638.09,Card,Karim Volkov,Iran
PAY325772,2026-07-08,CUST11637,CP23543,16061.43,Trade Payment,Yousef Mansour,Iran
PAY325773,2026-06-17,CUST11738,CP22393,23897.15,ACH,Sara Nouri,Russia
PAY325774,2026-02-06,CUST10169,CP21882,2444.89,Wire,Omar Wilson,Iran
PAY325775,2026-07-18,CUST10796,CP26908,27881.33,ACH,Omar Wilson,United Arab Emirates
PAY325776,2026-01-01,CUST11495,CP25693,1365.59,Trade Payment,Reza Al Rashid,Iran
PAY325777,2026-05-12,CUST10139,CP22029,14261.29,ACH,Anna Petrov,Turkey
PAY325778,2026-01-19,CUST11637,CP22267,794.49,Card,Reza Haddad,United Arab Emirates
PAY325779,2026-06-25,CUST11728,CP23940,19834.69,P2P,Samir Al Rashid,United Kingdom
PAY325780,2026-08-14,CUST11435,CP26611,3400.42,ACH,Samir Rahimi,Russia
PAY325781,2026-01-24,CUST10578,CP27222,1832.88,Wire,Peter Wang,United Arab Emirates
PAY325782,2026-07-06,CUST11838,CP24254,3189.35,Card,Hassan Al Rashid,Russia
PAY325783,2026-09-30,CUST10683,CP22409,6367.6,P2P,Farid Mansour,Russia
PAY325784,2026-03-14,CUST10783,CP27759,4574.22,Trade Payment,Ivan Petrov,Syria
PAY325785,2026-01-10,CUST11411,CP23997,80028.34,ACH,Hassan Wang,Mexico
PAY325786,2026-02-03,CUST10091,CP26654,67011.08,Trade Payment,Omar Sokolov,Nigeria
PAY325787,2026-05-09,CUST11687,CP24101,9914.75,Wire,Ali Sokolov,Syria
PAY325788,2026-02-13,CUST10934,CP24223,10219.92,Card,Mohammed Lee,United Kingdom
PAY325789,2026-04-02,CUST11076,CP25509,44132.87,Wire,Sara Hosseini,Russia
PAY325790,2026-08-26,CUST10043,CP23617,24317.38,Trade Payment,Yousef Zhang,Syria
PAY325791,2026-09-11,CUST11648,CP27360,1214.79,Wire,Ivan Sokolov,India
PAY325792,2026-03-11,CUST11616,CP20626,11812.13,ACH,Omar Haddad,North Korea
PAY325793,2026-01-01,CUST10582,CP25936,3985.53,Trade Payment,Peter Lee,United States
PAY325794,2026-06-28,CUST10227,CP26444,10373.24,Wire,Sergei Mansour,United States
PAY325795,2026-02-04,CUST10949,CP27928,7317.67,Wire,Sergei Hosseini,United Kingdom
PAY325796,2026-03-12,CUST11899,CP24336,3793.24,Trade Payment,Peter Khalil,Canada
PAY325797,2026-06-29,CUST11002,CP22120,9447.72,Wire,Ivan Lee,Russia
PAY325798,2026-06-24,CUST10633,CP27142,2468.45,Wire,Omar Nouri,Mexico
PAY325799,2026-02-03,CUST11756,CP20293,2803.02,Wire,Sergei Volkov,Syria
PAY325800,2026-03-10,CUST11015,CP25779,13225.58,P2P,Ahmed Al Rashid,India
PAY325801,2026-03-20,CUST11708,CP25573,4924.81,P2P,Peter Wilson,Russia
PAY325802,2026-08-20,CUST10286,CP26863,15410.08,Trade Payment,Farid Volkov,Iran
PAY325803,2026-06-07,CUST10444,CP27399,1357.18,ACH,Ali Volkov,United Arab Emirates
PAY325804,2026-02-13,CUST11175,CP20961,11164.83,P2P,Jin Volkov,United States
PAY325805,2026-02-14,CUST11619,CP24085,10458.02,P2P,Farid Smith,United Arab Emirates
PAY325806,2026-02-24,CUST10559,CP22779,15846.86,Wire,Karim Volkov,Belarus
PAY325807,2026-04-01,CUST10768,CP25590,17381.73,Card,Anna Wilson,Nigeria
PAY325808,2026-09-04,CUST11267,CP20704,1541.35,Card,Yousef Hosseini,Iran
PAY325809,2026-07-10,CUST11238,CP27458,12853.15,Wire,Yousef Wilson,Russia
PAY325810,2026-08-29,CUST11111,CP26079,2237.34,Trade Payment,Ahmed Al Rashid,Mexico
PAY325811,2026-08-18,CUST11437,CP26800,9161.99,ACH,Peter Karimi,Canada
PAY325812,2026-08-28,CUST10651,CP25329,4017.46,Wire,Viktor Mansour,Nigeria
PAY325813,2026-08-21,CUST11128,CP26518,2350.65,ACH,John Karimi,Iran
PAY325814,2026-01-21,CUST10626,CP25750,2281.88,Wire,Mark Sokolov,Mexico
PAY325815,2026-08-01,CUST10247,CP25617,75971.21,Wire,Omar Sokolov,Syria
PAY325816,2026-02-17,CUST11421,CP26358,16412.49,Trade Payment,Anna Al Rashid,Iran
PAY325817,2026-01-26,CUST10894,CP24303,2009.05,ACH,Viktor Mansour,Nigeria
PAY325818,2026-09-27,CUST10727,CP27269,7187.32,Wire,Farid Ivanov,Nigeria
PAY325819,2026-04-19,CUST11066,CP23860,1918.06,Wire,Jin Ivanov,United Arab Emirates
PAY325820,2026-09-22,CUST10611,CP26884,2938.68,P2P,Reza Smith,Turkey
PAY325821,2026-09-17,CUST10785,CP25920,15459.38,Wire,Mohammed Sokolov,Syria
PAY325822,2026-04-17,CUST10244,CP24255,5519.2,ACH,Nikolai Wilson,United Kingdom
PAY325823,2026-08-20,CUST10434,CP22015,31399.31,P2P,Sara Karimi,United Kingdom
PAY325824,2026-08-08,CUST10224,CP24509,30295.99,Wire,Wei Nouri,United Kingdom
PAY325825,2026-02-20,CUST11710,CP21317,9370.95,Trade Payment,Ahmed Rahimi,Belarus
PAY325826,2026-07-03,CUST10513,CP21208,2735.99,Card,Ivan Wilson,Syria
PAY325827,2026-02-14,CUST11328,CP22021,5138.72,Trade Payment,Sergei Mansour,Mexico
PAY325828,2026-07-23,CUST11389,CP20513,10500.61,Card,John Sokolov,Syria
PAY325829,2026-07-06,CUST10224,CP26048,5512.57,Card,Karim Rahimi,Nigeria
PAY325830,2026-01-06,CUST11701,CP24521,28723.07,ACH,Nikolai Brown,United Arab Emirates
PAY325831,2026-02-12,CUST11384,CP23890,11588.06,P2P,Ivan Volkov,Belarus
PAY325832,2026-06-07,CUST11455,CP24262,4506.99,P2P,Ali Brown,Syria
PAY325833,2026-07-15,CUST10353,CP23669,41446.61,Wire,Samir Smith,Belarus
PAY325834,2026-06-26,CUST11854,CP26545,5525.2,P2P,Samir Rahimi,United Kingdom
PAY325835,2026-03-24,CUST10424,CP22522,3808.62,Card,Jin Smith,United States
PAY325836,2026-02-13,CUST11058,CP23843,826.69,ACH,Anna Karimi,Syria
PAY325837,2026-03-26,CUST11665,CP24509,37700.68,Wire,Wei Nouri,United Kingdom
PAY325838,2026-07-30,CUST10283,CP24778,7675.94,Wire,Karim Zhang,Syria
PAY325839,2026-09-14,CUST11652,CP27444,17386.13,Wire,Ali Al Rashid,Mexico
PAY325840,2026-07-20,CUST11254,CP26517,14463.49,ACH,Anna Smith,Belarus
PAY325841,2026-05-03,CUST10657,CP23001,50658.67,Wire,Ahmed Lee,Iran
PAY325842,2026-09-08,CUST10028,CP23878,16063.07,ACH,Yousef Hosseini,Russia
PAY325843,2026-05-18,CUST10883,CP21819,44899.51,ACH,Peter Ivanov,Syria
PAY325844,2026-06-21,CUST11204,CP26192,1829.31,Card,Karim Wilson,Belarus
PAY325845,2026-04-21,CUST10584,CP27826,15515.65,ACH,Wei Karimi,United Kingdom
PAY325846,2026-07-21,CUST11840,CP25170,2691.47,P2P,Ahmed Karimi,Syria
PAY325847,2026-02-24,CUST10394,CP24246,1960.96,P2P,Ahmed Volkov,Russia
PAY325848,2026-06-18,CUST10039,CP25111,46611.39,ACH,Ivan Volkov,Iran
PAY325849,2026-01-05,CUST11021,CP21236,13488.32,Wire,Nikolai Haddad,United Kingdom
PAY325850,2026-03-02,CUST10027,CP21176,5393.12,Wire,Nikolai Karimi,India
PAY325851,2026-07-20,CUST11330,CP22993,16509.28,ACH,Jin Volkov,Mexico
PAY325852,2026-06-12,CUST11271,CP24872,8412.48,Card,John Hosseini,India
PAY325853,2026-04-06,CUST11237,CP23685,7234.83,ACH,Mark Lee,Nigeria
PAY325854,2026-04-01,CUST10601,CP23018,6864.7,Card,Nikolai Hosseini,Belarus
PAY325855,2026-09-27,CUST11746,CP25951,8520.62,ACH,Anna Al Rashid,Turkey
PAY325856,2026-01-08,CUST11155,CP27019,8391.39,Wire,Ahmed Volkov,Turkey
PAY325857,2026-05-27,CUST11361,CP20778,6641.57,Wire,Wei Smith,Turkey
PAY325858,2026-04-28,CUST11431,CP22692,3681.86,ACH,Samir Rahimi,Syria
PAY325859,2026-04-13,CUST11644,CP24192,15824.7,ACH,Ali Nouri,Syria
PAY325860,2026-05-01,CUST10471,CP23504,718.81,Card,Hassan Wang,United Arab Emirates
PAY325861,2026-08-02,CUST11790,CP23032,6579.51,ACH,Sara Petrov,India
PAY325862,2026-08-26,CUST11539,CP20095,6611.93,P2P,Reza Al Rashid,India
PAY325863,2026-06-19,CUST11064,CP20206,8312.58,Trade Payment,Farid Khalil,Syria
PAY325864,2026-06-16,CUST11158,CP20272,10104.2,Card,Omar Haddad,United States
PAY325865,2026-05-21,CUST10851,CP21930,2066.84,Trade Payment,Ali Smith,Iran
PAY325866,2026-09-08,CUST11050,CP20749,2800.3,ACH,Viktor Al Rashid,Russia
PAY325867,2026-08-01,CUST11173,CP27013,7393.9,Trade Payment,Omar Brown,Russia
PAY325868,2026-04-19,CUST11084,CP25846,26189.99,P2P,Yousef Wang,Nigeria
PAY325869,2026-07-21,CUST11194,CP24058,51191.4,Trade Payment,Ali Petrov,Mexico
PAY325870,2026-01-16,CUST10792,CP27975,10358.93,Wire,Nikolai Karimi,Nigeria
PAY325871,2026-03-17,CUST10274,CP22494,15030.72,Card,Nikolai Al Rashid,United States
PAY325872,2026-01-24,CUST11975,CP20033,34195.23,P2P,John Lee,Turkey
PAY325873,2026-08-16,CUST10656,CP24430,3553.67,Wire,Viktor Petrov,United States
PAY325874,2026-03-15,CUST11332,CP25308,2534.83,ACH,Anna Brown,Russia
PAY325875,2026-06-03,CUST10601,CP25483,13092.05,P2P,Nikolai Sokolov,United Arab Emirates
PAY325876,2026-09-04,CUST11272,CP26337,5777.13,ACH,Ali Lee,India
PAY325877,2026-07-29,CUST11125,CP27415,12553.49,Wire,Ali Al Rashid,Mexico
PAY325878,2026-09-18,CUST10886,CP22362,8553.36,Trade Payment,Viktor Petrov,Russia
PAY325879,2026-08-04,CUST10278,CP24193,1512.39,ACH,Nikolai Al Rashid,Russia
PAY325880,2026-04-24,CUST11394,CP21349,6980.25,ACH,Sergei Ivanov,United Arab Emirates
PAY325881,2026-02-02,CUST10892,CP26626,7089.45,Wire,Nikolai Nouri,Syria
PAY325882,2026-02-01,CUST11823,CP20958,20935.17,Wire,John Nouri,United Kingdom
PAY325883,2026-09-28,CUST10908,CP21489,25774.01,Trade Payment,Yousef Al Rashid,Russia
PAY325884,2026-09-24,CUST10362,CP24661,7781.86,ACH,Wei Mansour,United Arab Emirates
PAY325885,2026-09-06,CUST11673,CP26740,8915.97,Card,Reza Sokolov,Belarus
PAY325886,2026-05-29,CUST10429,CP22211,14836.64,Trade Payment,Farid Khalil,Nigeria
PAY325887,2026-03-18,CUST11423,CP24221,6115.95,P2P,Ahmed Karimi,Nigeria
PAY325888,2026-04-20,CUST11008,CP25309,17588.38,Wire,John Al Rashid,Belarus
PAY325889,2026-09-30,CUST10029,CP26940,8848.56,Card,Jin Petrov,United States
PAY325890,2026-08-12,CUST10110,CP23928,5600.87,Wire,Reza Karimi,Nigeria
PAY325891,2026-02-19,CUST10597,CP21020,24856.17,ACH,Ali Zhang,United States
PAY325892,2026-03-22,CUST11613,CP26529,12059.98,Wire,Sara Lee,Iran
PAY325893,2026-07-13,CUST11231,CP20357,2943.19,Wire,Karim Karimi,United States
PAY325894,2026-04-04,CUST11048,CP26274,4469.19,Wire,John Rahimi,United Arab Emirates
PAY325895,2026-02-21,CUST11216,CP20429,3204.12,Trade Payment,Mohammed Wang,Nigeria
PAY325896,2026-04-12,CUST11103,CP25730,8523.6,Card,Anna Haddad,United States
PAY325897,2026-07-16,CUST11001,CP27378,2954.66,Trade Payment,Sara Sokolov,Syria
PAY325898,2026-09-03,CUST10244,CP23033,7983.4,P2P,Mohammed Al Rashid,United Arab Emirates
PAY325899,2026-08-03,CUST10114,CP20891,4492.01,Card,Karim Karimi,Turkey
PAY325900,2026-02-01,CUST10020,CP25127,4300.96,P2P,Mark Ivanov,India
PAY325901,2026-06-26,CUST10863,CP25752,5818.99,Wire,Omar Rahimi,Iran
PAY325902,2026-09-16,CUST10946,CP25006,59400.93,Trade Payment,Anna Zhang,Russia
PAY325903,2026-02-23,CUST10844,CP23032,3076.76,P2P,Sara Petrov,India
PAY325904,2026-09-22,CUST10076,CP21715,3653.69,Trade Payment,Farid Haddad,United Kingdom
PAY325905,2026-01-18,CUST11611,CP22564,12809.73,Card,Peter Smith,India
PAY325906,2026-08-27,CUST10080,CP21674,14809.32,ACH,Mohamed Ivanov,Syria
PAY325907,2026-01-02,CUST11233,CP22401,2587.53,P2P,Wei Khalil,Canada
PAY325908,2026-06-30,CUST10734,CP23221,2368.57,ACH,Jin Lee,Syria
PAY325909,2026-03-18,CUST10289,CP22988,6668.44,Card,Mark Wang,Iran
PAY325910,2026-06-04,CUST10395,CP22540,10358.53,Card,Farid Al Rashid,United States
PAY325911,2026-05-27,CUST10187,CP20858,4755.4,Card,Mark Haddad,Iran
PAY325912,2026-03-29,CUST11792,CP21608,8558.05,Wire,Mark Al Rashid,Russia
PAY325913,2026-07-30,CUST10318,CP25543,1782.31,ACH,Yousef Hosseini,Canada
PAY325914,2026-02-15,CUST11827,CP26534,17811.89,ACH,Peter Zhang,Mexico
PAY325915,2026-07-10,CUST11330,CP25491,10696.49,Wire,Samir Brown,Turkey
PAY325916,2026-01-22,CUST11196,CP26429,7363.65,Wire,Ali Wilson,Iran
PAY325917,2026-03-08,CUST10330,CP21475,2230.1,Trade Payment,Jin Ivanov,India
PAY325918,2026-04-30,CUST11278,CP25923,5143.17,Wire,Mohammed Rahimi,Nigeria
PAY325919,2026-08-09,CUST10101,CP27397,90661.94,ACH,Nikolai Volkov,Mexico
PAY325920,2026-03-29,CUST11953,CP23462,2763.68,ACH,Samir Smith,Belarus
PAY325921,2026-04-26,CUST11220,CP25471,6822.43,ACH,Viktor Wang,United States
PAY325922,2026-08-27,CUST11313,CP21137,38522.04,Trade Payment,John Ivanov,Syria
PAY325923,2026-01-04,CUST11923,CP26861,4442.55,Trade Payment,Mark Brown,India
PAY325924,2026-07-04,CUST10933,CP21724,18838.9,ACH,Viktor Sokolov,United Kingdom
PAY325925,2026-04-07,CUST10106,CP22715,9044.78,Wire,Yousef Sokolov,United States
PAY325926,2026-08-06,CUST10014,CP21406,13812.81,Wire,Samir Mansour,Mexico
PAY325927,2026-09-26,CUST11788,CP25715,15212.06,Card,Viktor Khalil,Russia
PAY325928,2026-02-14,CUST10258,CP24825,16164.5,Card,John Lee,Iran
PAY325929,2026-08-19,CUST10137,CP24126,17717.46,Trade Payment,Ali Mansour,Nigeria
PAY325930,2026-06-28,CUST11801,CP24627,669.47,Trade Payment,Sergei Ivanov,United States
PAY325931,2026-04-11,CUST11683,CP25853,12908.09,P2P,Hassan Sokolov,United States
PAY325932,2026-06-12,CUST10952,CP20691,32990.32,Wire,John Sokolov,Syria
PAY325933,2026-07-24,CUST10967,CP20456,3955.43,Trade Payment,Farid Volkov,Nigeria
PAY325934,2026-07-26,CUST11724,CP20787,4049.15,Wire,Jin Hosseini,Iran
PAY325935,2026-07-23,CUST11420,CP22368,16526.53,Card,Reza Wilson,Mexico
PAY325936,2026-02-04,CUST11998,CP23049,7188.44,ACH,Ahmed Wilson,Russia
PAY325937,2026-06-26,CUST11536,CP25830,7127.28,Card,Anna Brown,Canada
PAY325938,2026-04-04,CUST11786,CP20610,7541.1,P2P,Karim Karimi,India
PAY325939,2026-08-27,CUST10754,CP21932,8318.32,Wire,Sergei Karimi,Canada
PAY325940,2026-05-19,CUST11910,CP20214,14656.14,P2P,Ahmed Petrov,Russia
PAY325941,2026-08-23,CUST11085,CP21936,10493.25,P2P,Peter Smith,Iran
PAY325942,2026-01-01,CUST10405,CP25193,6564.88,Wire,Reza Sokolov,United Arab Emirates
PAY325943,2026-04-16,CUST10392,CP26992,10557.8,Wire,Mark Nouri,Nigeria
PAY325944,2026-03-01,CUST10635,CP22810,5117.27,P2P,Karim Wilson,Syria
PAY325945,2026-05-18,CUST10354,CP26223,3947.97,Trade Payment,Anna Lee,Canada
PAY325946,2026-06-03,CUST10499,CP21850,14295.15,Trade Payment,Peter Nouri,United States
PAY325947,2026-05-27,CUST10905,CP27357,5730.18,ACH,Karim Volkov,Syria
PAY325948,2026-05-31,CUST10935,CP26985,797.07,Trade Payment,Yousef Volkov,Belarus
PAY325949,2026-01-04,CUST10444,CP21167,2523.58,Trade Payment,Samir Khalil,India
PAY325950,2026-08-21,CUST11772,CP24841,4236.13,Card,Ali Wilson,Nigeria
PAY325951,2026-09-08,CUST11372,CP23643,7133.36,Card,Wei Mansour,Canada
PAY325952,2026-09-28,CUST10679,CP26349,4056.67,P2P,Mohammed Khalil,Belarus
PAY325953,2026-07-17,CUST11563,CP25579,84721.78,Wire,Mark Khalil,Canada
PAY325954,2026-04-10,CUST10105,CP22251,1657.3,Trade Payment,Anna Lee,Russia
PAY325955,2026-04-22,CUST10979,CP27566,7900.09,ACH,Mark Karimi,Iran
PAY325956,2026-04-22,CUST10427,CP27425,2557.81,Wire,Omar Karimi,Nigeria
PAY325957,2026-05-28,CUST10501,CP20728,21557.53,Wire,Peter Lee,India
PAY325958,2026-05-17,CUST10880,CP24283,5276.3,Wire,Sergei Karimi,Canada
PAY325959,2026-01-23,CUST11571,CP25287,22784.69,ACH,Yousef Smith,United States
PAY325960,2026-02-21,CUST11659,CP26529,6969.37,Trade Payment,Sara Lee,Iran
PAY325961,2026-02-06,CUST10015,CP21280,2171.98,Card,Nikolai Mansour,North Korea
PAY325962,2026-03-01,CUST10884,CP22804,9071.79,P2P,Farid Smith,Iran
PAY325963,2026-02-24,CUST10353,CP25875,4440.64,Card,Omar Hosseini,Mexico
PAY325964,2026-05-01,CUST10629,CP23323,78909.08,Wire,Reza Zhang,Turkey
PAY325965,2026-02-04,CUST10717,CP20575,4342.46,P2P,Sara Rahimi,United Kingdom
PAY325966,2026-06-21,CUST10033,CP24374,1981.65,Wire,Yousef Brown,Nigeria
PAY325967,2026-02-11,CUST10710,CP20900,12213.35,Card,Omar Brown,Iran
PAY325968,2026-02-27,CUST11524,CP24499,7864.72,Wire,Reza Brown,Iran
PAY325969,2026-03-03,CUST10277,CP23472,9779.53,Trade Payment,Omar Rahimi,United Kingdom
PAY325970,2026-01-02,CUST10109,CP25903,17591.94,Wire,Viktor Karimi,Belarus
PAY325971,2026-07-10,CUST11819,CP23796,18304.35,Wire,Jin Rahimi,United Kingdom
